,證券代碼,年月日,開盤價(元),最低價(元),最高價(元),收盤價(元),成交量(千股),報酬率％,SMA,WMA,Momentum,Stoch K%,Stoch D%,RSI,MACD,LW R%,A/D oscillator,CCI
2149,Y9999 加權指數,2021-10-13,16480.98,16328.47,16543.33,16347.99,5788989,-0.6976,16578.85,16518.176363636365,-507.46999999999935,19.242199877807536,22.127458891350077,33.36530574293114,-159.824596654706,80.75780012219246,0.37461602904217023,-75.87220037578572
2150,Y9999 加權指數,2021-10-14,16392.51,16347.88,16519.96,16387.28,5636197,0.2403,16532.032,16483.345454545455,-547.4900000000016,27.055189654343422,24.095301098824297,35.27184089267316,-171.9523965366588,72.94481034565658,0.9993607624360729,-59.94290783873174
2151,Y9999 加權指數,2021-10-15,16426.76,16426.76,16781.19,16781.19,6030701,2.4038,16516.674000000003,16528.646909090905,210.29999999999927,85.8760040508856,30.191339538259747,50.916125605942334,-175.83983893094987,14.123995949114398,1.1113901193465552,87.43800255010568
2152,Y9999 加權指數,2021-10-18,16816.94,16695.89,16862.03,16705.46,6285394,-0.4513,16530.131,16562.971636363636,297.1100000000006,77.62838281942103,37.21433889905559,48.41644897361466,-175.16605209878716,22.371617180578973,0.4865775851691371,123.03737266270697
2153,Y9999 加權指數,2021-10-19,16791.12,16772.15,16916.72,16900.67,6078970,1.1685,16579.362999999998,16630.342363636362,439.91999999999825,97.87290438009373,46.726608678920805,54.77551977541438,-168.15499576865557,2.127095619906283,1.461299024693937,130.53073623362033
2154,Y9999 加權指數,2021-10-20,16936.2,16855.81,16973.86,16887.82,5748882,-0.076,16622.07,16686.425454545453,494.65999999999985,87.16261581845028,52.89920939283038,54.28604626442907,-157.36114784395534,12.837384181549716,0.6199915290131536,123.29552833210751
2155,Y9999 加權指數,2021-10-21,16904.46,16873.99,17026.89,16889.51,6613118,0.01,16671.704999999998,16735.050909090907,175.64999999999782,80.32988746026732,58.964349576045095,54.345662671332974,-144.37652992704471,19.67011253973269,0.9095487246566494,112.26285790454475
2156,Y9999 加權指數,2021-10-22,16900.32,16800.49,16932.89,16888.74,6145236,-0.0046,16689.193,16774.511818181818,248.3100000000013,80.21963861286936,62.28635944097825,54.309807088670766,-130.38267653276438,19.78036138713064,0.32764350453173513,70.00523612573913
2157,Y9999 加權指數,2021-10-25,16879.34,16784.11,16930.98,16894.24,5491700,0.0326,16714.574,16811.79309090909,431.40000000000146,81.00713038000089,66.31268287921006,54.54780667142541,-116.10491703081239,18.99286961999911,0.28760128004356406,56.858552550872616
2158,Y9999 加權指數,2021-10-26,16909.32,16909.32,17067.15,17034.34,6680427,0.8293,16771.724000000002,16869.932363636362,686.3500000000004,95.55829317160324,73.19522462257424,60.38783225676031,-99.89783415998096,4.441706828396763,1.0955458404612428,93.9018772666967
2159,Y9999 加權指數,2021-10-27,17037.37,16973.16,17079.6,17074.55,5887097,0.2361,16844.379999999997,16924.991636363637,687.2700000000004,99.30984529601496,81.20198916439497,61.94703239385141,-82.46187640693357,0.6901547039850353,0.4252160841788703,105.78113403760392
2160,Y9999 加權指數,2021-10-28,17081.17,16994.37,17104.86,17041.63,6997433,-0.1928,16909.815,16960.855272727273,260.4400000000023,90.67541660522056,87.56401185948269,59.805628644966966,-65.50697747850998,9.32458339477944,0.2743234681871741,111.74943642852406
2161,Y9999 加權指數,2021-10-29,17058.04,16920.68,17073.97,16987.41,7050932,-0.3182,16930.436999999998,16974.963454545454,281.9500000000007,71.28151209135135,86.10456266352926,56.24737048336418,-50.45814550084781,28.718487908648648,0.21097266618827035,58.3018087901224
2162,Y9999 加權指數,2021-11-01,17021.77,17021.77,17119.43,17068.24,7074664,0.4758,16966.715,17000.018545454546,167.57000000000335,85.25973278046565,86.86769765963373,60.1724589067503,-35.98828423872941,14.740267219534342,1.3518328896170453,102.57236378239128
2163,Y9999 加權指數,2021-11-02,17094.42,17026.63,17237.09,17065.97,8341539,-0.0133,16983.245000000003,17018.064909090906,178.15000000000146,62.223497726169114,83.30275699424128,60.0044857928939,-22.594036587014664,37.77650227383088,0.8022902214197436,116.34942605615309
2164,Y9999 加權指數,2021-11-03,17087.89,17080.51,17153.76,17122.16,7026797,0.3293,17006.679,17043.32218181818,232.65000000000146,74.62801889708146,82.04929730210439,62.856279353383016,-9.62813629088559,25.37198110291854,1.1984982935153206,105.03578375259278
2165,Y9999 加權指數,2021-11-04,17158.28,17061.46,17219.65,17078.86,6938569,-0.2529,17025.614,17056.446000000004,190.11999999999898,65.06909797342053,80.52321835341971,59.239637165700564,1.7207085219242462,34.93090202657948,0.6162842151842731,88.433399572794
2166,Y9999 加權指數,2021-11-05,17097.16,17097.16,17296.9,17296.9,7436689,1.2767,17066.43,17105.770727272728,402.65999999999985,100.0,82.50125449213279,69.16604086678106,14.935868099112096,-0.0,1.0916191048362829,163.53389977458087
2167,Y9999 加權指數,2021-11-08,17323.39,17279.46,17415.3,17415.3,8442817,0.6845,17118.536,17169.20163636364,380.9599999999991,100.0,84.40054145413269,73.11622360249775,30.48299809642367,-0.0,0.8716136631330808,217.9411573632281
2168,Y9999 加權指數,2021-11-09,17433.1,17433.1,17581.52,17541.36,8519578,0.7238,17169.238,17246.07872727273,466.8100000000013,93.92288602384846,84.2370007393572,76.65437555066624,48.61849248689651,6.077113976151538,1.1199299285810473,187.84809806487874
2169,Y9999 加權指數,2021-11-10,17549.09,17489.87,17575.44,17559.65,8499487,0.1043,17217.748,17317.062727272725,518.0200000000004,96.69057563101522,83.97507377285723,77.13940447524327,67.60662583953804,3.30942436898477,0.3982704218768052,135.22036571832191
2170,Y9999 加權指數,2021-11-11,17527.18,17403.48,17527.18,17452.52,9014096,-0.6101,17258.837,17359.748545454546,465.1100000000006,80.47938986744144,82.95547109907932,67.95150726374268,84.27050169165774,19.52061013255856,-0.262489894907041,78.85633395718854
2171,Y9999 加權指數,2021-11-12,17479.55,17479.55,17602.05,17518.13,8143908,0.3759,17311.909,17406.89272727273,449.8899999999994,85.53801613014434,84.38112150295862,70.3543085399224,99.45872977412785,14.461983869855654,1.2206530612244804,84.80527785181728
2172,Y9999 加權指數,2021-11-15,17560.52,17560.52,17683.19,17634.47,8179591,0.6641,17368.532,17465.54018181818,568.5,92.5795053003537,85.11309875494743,74.16983092602555,114.55530859773907,7.420494699646296,1.3455612619222306,100.46897725991074
2173,Y9999 加權指數,2021-11-16,17639.96,17629.8,17708.1,17693.13,8855573,0.3326,17431.248,17524.558,570.9700000000012,97.6849560806635,88.65924459039687,75.90704366314726,129.47784715302632,2.3150439193365013,0.9403575989782639,102.16380574872652
2174,Y9999 加權指數,2021-11-17,17705.29,17669.58,17764.04,17764.04,9046216,0.4008,17495.436,17585.065636363637,685.1800000000003,100.0,91.19644270068872,77.90313047227554,144.34525794144434,-0.0,0.750688121956389,112.85382695972916
2175,Y9999 加權指數,2021-11-18,17767.06,17748.21,17841.37,17841.37,9921581,0.4353,17571.686999999998,17647.962727272727,544.4699999999975,100.0,94.68953290334666,79.9190432906728,159.30350441769338,-0.0,0.8300772863889891,134.36313730673692
2176,Y9999 加權指數,2021-11-19,17864.19,17786.05,17986.18,17818.31,9158530,-0.1293,17623.828,17692.803272727273,403.01000000000204,76.24660402988472,92.31419330633513,77.57413050413439,172.80355520341783,23.753395970115278,0.7235796732124148,129.77433010330031
2177,Y9999 加權指數,2021-11-22,17828.53,17790.64,17857.73,17803.54,7432543,-0.0829,17662.652000000002,17725.47818181818,262.1800000000003,68.65625536296564,89.1798188426317,75.98742320749264,184.0524412297817,31.343744637034355,0.587568937248445,86.97453047217887
2178,Y9999 加權指數,2021-11-23,17797.9,17650.07,17797.9,17666.12,7497815,-0.7719,17675.128,17726.108727272727,106.46999999999753,45.07293633087336,84.2948238733342,62.724379126244834,190.68870701988263,54.92706366912663,-0.03815193127240311,17.099919543704363
2179,Y9999 加權指數,2021-11-24,17680.16,17588.78,17722.89,17642.52,7355021,-0.1336,17683.415,17720.18,190.0,41.022824781191105,78.72804878835178,60.702624195021734,193.27484543638923,58.977175218808895,0.42330922377153224,-24.716327984283726
2180,Y9999 加權指數,2021-11-25,17686.12,17609.51,17724.5,17654.19,7075203,0.0661,17703.582000000002,17714.866363636364,136.05999999999767,34.470915658369826,74.12720136744461,61.38645422250817,192.9325483959053,65.52908434163017,0.7129315592660094,-38.37701776277071
2181,Y9999 加權指數,2021-11-26,17641.79,17330.44,17641.79,17369.39,8639089,-1.6132,17688.708000000002,17654.10418181818,-265.08000000000175,5.93985421051036,66.16738517548121,41.70678022250884,185.78915855282958,94.06014578948964,-0.039826561747222516,-194.50551005106917
2182,Y9999 加權指數,2021-11-29,17320.01,17167.24,17415.63,17328.09,7721871,-0.2378,17658.07,17588.537272727273,-365.0400000000009,19.641243558746527,58.87355900132051,39.658231703841835,173.67507534707693,80.35875644125348,0.18615886307823065,-200.82177851217884
2183,Y9999 加權指數,2021-11-30,17369.79,17369.79,17535.23,17427.76,9057571,0.5752,17631.533,17546.662727272727,-336.2800000000025,31.811854348303566,52.28624882808451,46.68078773017911,160.27483410975475,68.18814565169644,1.252055125725345,-90.33390536304361
2184,Y9999 加權指數,2021-12-01,17428.61,17374.59,17626.21,17585.99,7020888,0.9079,17613.728,17538.382181818182,-255.37999999999738,51.133172149363894,47.3995660430209,55.76218558648871,148.93008519304118,48.866827850636106,0.7886892933789108,-40.92023864905221
2185,Y9999 加權指數,2021-12-02,17575.91,17559.44,17741.55,17724.88,8097881,0.7898,17602.079,17558.59163636364,-93.43000000000029,68.09290057879701,44.208856100900604,62.06393213144212,141.34485656819894,31.90709942120298,0.8542089945637097,30.462476843546927
2186,Y9999 加權指數,2021-12-03,17720.93,17670.32,17781.14,17697.14,7026605,-0.1565,17589.962,17575.875454545458,-106.40000000000146,76.74260307897282,44.25845600580941,60.16205311123445,135.7489236289822,23.257396921027183,0.5076700956505915,61.442624681829244
2187,Y9999 加權指數,2021-12-06,17650.67,17585.95,17763.42,17688.21,6532709,-0.0505,17578.428999999996,17593.73872727273,22.090000000000146,82.60711001173337,45.653541470686186,59.50977262836693,131.24131854736052,17.392889988266635,0.37347157266016656,54.22988763139846
2188,Y9999 加權指數,2021-12-07,17734.19,17642.32,17796.92,17796.92,8315524,0.6146,17591.509,17633.464363636365,154.39999999999782,100.0,51.14624783759885,64.68829597343182,129.0874314353539,-0.0,0.7031694695989661,86.32810743229216
2189,Y9999 加權指數,2021-12-08,17845.06,17832.42,17988.88,17832.42,8204584,0.1995,17610.499,17677.26636363636,178.22999999999956,80.95759700111937,55.13972505959167,66.25429185949532,128.7938848675867,19.042402998880636,1.2268950530486986,129.33026126059502
2190,Y9999 加權指數,2021-12-09,17880.41,17807.12,17925.12,17914.12,7970542,0.4582,17636.492,17732.470181818182,544.7299999999996,90.90112458010782,60.78274595176548,69.69137025160764,130.69168037584677,9.098875419892183,0.7855932203389893,104.93987405256306
2191,Y9999 加權指數,2021-12-10,17893.29,17767.8,17893.29,17826.26,6928227,-0.4905,17682.178999999996,17766.973454545456,498.16999999999825,80.20787692906836,68.20954822362128,62.13002524281129,132.16385330596825,19.792123070931645,-0.1659893218582982,73.19362182765028
2192,Y9999 加權指數,2021-12-13,17841.03,17767.6,17919.35,17767.6,7383940,-0.3291,17726.129999999997,17782.504545454543,339.84000000000015,64.25721623673417,72.67114549142003,57.501845820687215,132.0549663165749,35.74278376326583,0.6134431630972003,58.483439513283685
2193,Y9999 加權指數,2021-12-14,17754.38,17566.99,17754.38,17599.37,7685082,-0.9468,17743.291,17759.45727272727,13.37999999999738,36.59183773136442,73.14914382972611,46.470984862515266,127.97581825954194,63.40816226863557,-0.07054805485883754,-72.2676565551089
2194,Y9999 加權指數,2021-12-15,17592.87,17556.87,17678.78,17660.1,5816281,0.3451,17750.701999999997,17744.331636363637,-64.78000000000247,23.895280201846965,70.42535463497443,50.29553496959189,122.29925206792505,76.10471979815303,0.6513821671725039,-95.46133810158675
2195,Y9999 加權指數,2021-12-16,17719.06,17719.06,17814.32,17785.74,7088215,0.7114,17756.787999999997,17750.702181818182,88.60000000000218,52.97794032545578,68.9138586096403,57.307293160598206,117.64479820298338,47.02205967454422,1.6189376443418408,11.232400481713736
2196,Y9999 加權指數,2021-12-17,17744.54,17718.27,17822.74,17812.59,7822461,0.151,17768.333,17760.847999999998,124.38000000000102,59.19307423439271,67.15890572518231,58.691018416205885,114.03521848169135,40.80692576560728,0.354168660859573,15.923058887168063
2197,Y9999 加權指數,2021-12-20,17812.81,17646.39,17812.81,17669.11,6240711,-0.8055,17766.423000000003,17742.807454545455,-127.80999999999767,25.9808800722208,61.49628273123104,49.21916466541018,108.72071683358755,74.01911992777922,0.0013219564956204882,-57.14408218134781
2198,Y9999 加權指數,2021-12-21,17686.84,17652.32,17825.89,17789.27,6142255,0.6801,17765.658,17746.961454545457,-43.14999999999782,53.795051040485255,56.87578783527956,55.84936080111007,104.2854842252552,46.204948959514745,0.9032666935530281,-14.513714494074513
2199,Y9999 加權指數,2021-12-22,17805.74,17799.72,17870.16,17826.83,6019281,0.2111,17765.099000000002,17758.083636363637,-87.28999999999724,73.30889341480048,56.11091747664767,57.76461383590237,100.99542278889693,26.69110658519952,1.1483532084043289,68.22840439967555
2200,Y9999 加權指數,2021-12-23,17855.78,17855.78,17960.99,17946.66,6360759,0.6722,17768.352999999996,17791.094727272728,120.40000000000146,96.4540235573588,56.66620737437277,63.393751317533486,100.27723158055042,3.5459764426412077,1.2751639577986535,148.23471577854585
2201,Y9999 加權指數,2021-12-24,17966.35,17953.57,18039.85,17961.64,6294056,0.0835,17781.891,17826.23781818182,194.04000000000087,83.80678288956081,57.026097970422015,64.05911320351036,101.21913263183882,16.193217110439186,1.0800880853036618,160.1648168182619
2202,Y9999 加權指數,2021-12-27,17975.41,17975.41,18099.78,18048.94,6063084,0.486,17810.025,17874.792181818182,449.5699999999997,90.6356486342119,59.66394121016979,67.8437796558071,104.31429297563514,9.364351365788092,1.1107180188148311,141.7915152661444
2203,Y9999 加權指數,2021-12-28,18099.71,18099.71,18197.36,18196.81,6288478,0.8193,17869.769,17945.11672727273,536.7100000000028,99.91412824556211,65.99617026158957,73.16246977860669,110.71824722155519,0.08587175443789397,1.519918074756781,151.03305457414783
2204,Y9999 加權指數,2021-12-29,18209.14,18192.86,18283.25,18248.28,6188965,0.2829,17928.587,18013.93690909091,462.53999999999724,94.50899726784519,73.05754196818938,74.77602839593787,119.42920802749049,5.491002732154815,0.9563004757163319,142.6230128101042
2205,Y9999 加權指數,2021-12-30,18270.0,18216.45,18291.25,18218.84,6394953,-0.1613,17971.897,18066.71018181818,406.25,88.77120615327361,76.63686855097117,72.02395327704714,128.387611562634,11.228793846726393,0.5744652406417324,109.441542841682
2206,Y9999 加權指數,2022-01-03,18260.23,18238.47,18379.69,18270.51,6970218,0.2836,18017.689000000002,18121.003454545455,601.3999999999978,85.11114141551883,79.22867526908377,73.89739378910564,137.56323642577956,14.888858584481168,1.1390029740830008,103.71786287411533
2207,Y9999 加權指數,2022-01-04,18395.14,18395.14,18526.35,18526.35,7298131,1.4003,18103.413,18213.487272727274,737.0799999999981,100.0,86.63058726186169,80.92497832227397,150.16225332749573,-0.0,1.9498513832787276,136.16764560581706
2208,Y9999 加權指數,2022-01-05,18598.13,18446.52,18619.61,18499.96,7366467,-0.1424,18174.482,18285.586727272723,673.1299999999974,85.40657893131987,89.79174005094517,78.50263944114224,163.48323756491513,14.593421068680135,0.5387948466116007,126.49218402798081
2209,Y9999 加權指數,2022-01-06,18395.72,18253.82,18427.15,18367.92,6401573,-0.7137,18228.590999999997,18320.75727272727,421.2599999999984,67.04895068274331,89.16574577773943,67.30286057510925,174.07919648562336,32.95104931725669,-0.4200657704955688,52.986744482708474
2210,Y9999 加權指數,2022-01-07,18388.16,18134.41,18444.12,18169.76,7595875,-1.0788,18250.901,18310.060727272725,208.11999999999898,32.45901147078229,82.7662445690818,54.368607186850625,178.8534158877955,67.5409885292177,0.24603661489781067,-4.31226004460614
2211,Y9999 加權指數,2022-01-10,18095.39,18043.97,18243.26,18239.38,5896254,0.3832,18278.675,18307.965999999997,190.44000000000233,40.97640484321653,78.48320676444737,57.55302539633009,180.4315126011126,59.02359515678347,0.36880927291886706,-61.820086798688045
